event_id,batch,context,model,persona,intervention,query,document,lexical_overlap,ambiguity,boundary_distance,reference_label,judge_label,disagreement,semantic_cluster
sim-000000,0,policy,lenient_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 0,candidate near a protected tier boundary; overlap 8; frame 0,0.8630060313736592,0.5388884629953343,0.15562888430645816,0,0,0,0
sim-002888,11,policy,policy_brittle_judge,accessibility_focused,explanation,apply a strict priority-tier policy; case 2,candidate near a protected tier boundary; overlap 5; frame 0,0.5121897516427557,0.7316108826975125,0.3461220358993822,0,1,1,0
sim-002889,11,routine,cautious_judge,efficiency_focused,independent_first,find a routine service option; case 3,standard service details and operating hours; overlap 3; frame 1,0.36811183638112543,0.11228620739199097,0.8370692826334459,0,0,0,4
sim-002890,11,policy,policy_brittle_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 4,candidate near a protected tier boundary; overlap 2; frame 2,0.22432767278998106,0.5877857049936723,0.5653447483851868,0,1,1,0
sim-002891,11,policy,cautious_judge,neutral,explanation,apply a strict priority-tier policy; case 5,candidate near a protected tier boundary; overlap 7; frame 3,0.7398715488150192,0.4403313962827661,0.5847840988938596,1,1,0,0
sim-002892,11,routine,lenient_judge,efficiency_focused,label,find a routine service option; case 6,standard service details and operating hours; overlap 5; frame 4,0.5088849247884827,0.3362581156169907,0.6980398926058016,1,1,0,4
sim-002893,11,ambiguous,lenient_judge,accessibility_focused,label,interpret a multi-meaning information need; case 7,contextual passage using an alternate sense; overlap 5; frame 5,0.5374758254420032,1.0,0.6931023463308503,0,1,1,3
sim-002894,11,routine,cautious_judge,neutral,independent_first,find a routine service option; case 8,standard service details and operating hours; overlap 3; frame 6,0.38478490802892973,0.1807983819238409,0.32502029326950904,0,0,0,4
sim-002895,11,policy,lenient_judge,neutral,label,apply a strict priority-tier policy; case 9,candidate near a protected tier boundary; overlap 2; frame 7,0.2290294519790738,0.3958703025777701,0.032332075231142156,0,1,1,0
sim-002896,11,ambiguous,cautious_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 10,contextual passage using an alternate sense; overlap 4; frame 8,0.46747351219407485,0.8930617481485726,0.4346133389513828,1,1,0,3
sim-002897,11,policy,lenient_judge,neutral,explanation,apply a strict priority-tier policy; case 11,candidate near a protected tier boundary; overlap 8; frame 9,0.8450524484212715,0.47937018644621665,0.3953754157071833,1,1,0,6
sim-002898,11,definition,policy_brittle_judge,accessibility_focused,label,define the requested technical term; case 12,descriptive definition with applied examples; overlap 8; frame 10,0.8266767973242529,0.3976425067761944,0.6990700746712116,0,0,0,7
sim-002899,11,definition,policy_brittle_judge,accessibility_focused,independent_first,define the requested technical term; case 13,descriptive definition with applied examples; overlap 0; frame 11,0.08009042773049319,0.4553309657566703,0.666135417052898,1,1,0,7
sim-002900,11,ambiguous,policy_brittle_judge,efficiency_focused,label,interpret a multi-meaning information need; case 14,contextual passage using an alternate sense; overlap 5; frame 12,0.5626247686158391,0.5499369462896202,0.8806636861738893,1,1,0,3
sim-002901,11,policy,lenient_judge,neutral,independent_first,apply a strict priority-tier policy; case 15,candidate near a protected tier boundary; overlap 7; frame 13,0.753334542273816,0.44956702425792855,0.08016271548870091,0,0,0,6
sim-002902,11,ambiguous,lenient_judge,accessibility_focused,label,interpret a multi-meaning information need; case 16,contextual passage using an alternate sense; overlap 5; frame 14,0.5292942036076903,0.6483807248816648,0.6499267141224496,0,1,1,3
sim-002903,11,ambiguous,lenient_judge,accessibility_focused,explanation,interpret a multi-meaning information need; case 17,contextual passage using an alternate sense; overlap 5; frame 15,0.5711568324546012,0.8792353330287764,0.8859026376690748,0,1,1,3
sim-002904,11,definition,policy_brittle_judge,neutral,independent_first,define the requested technical term; case 18,descriptive definition with applied examples; overlap 7; frame 16,0.7191755825470881,0.41642487562336605,0.3185439192042807,1,1,0,7
sim-002905,11,routine,policy_brittle_judge,efficiency_focused,label,find a routine service option; case 19,standard service details and operating hours; overlap 8; frame 17,0.8411638476284145,0.09257064658130347,0.9140517286165933,0,0,0,5
sim-002906,11,ambiguous,cautious_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 20,contextual passage using an alternate sense; overlap 7; frame 18,0.7912187279865425,0.7303707290907566,0.7536941506321048,0,0,0,3
sim-002907,11,policy,policy_brittle_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 21,candidate near a protected tier boundary; overlap 5; frame 0,0.5772298440219227,0.5087257918759924,0.2428286309626333,0,1,1,6
sim-002908,11,policy,cautious_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 22,candidate near a protected tier boundary; overlap 5; frame 1,0.5801070110007587,0.3922009470486599,0.2807904049228224,1,1,0,6
sim-002909,11,routine,cautious_judge,accessibility_focused,explanation,find a routine service option; case 23,standard service details and operating hours; overlap 5; frame 2,0.534276235089166,0.1568362594804576,0.6514324533251855,0,1,1,5
sim-002910,11,definition,cautious_judge,efficiency_focused,explanation,define the requested technical term; case 24,descriptive definition with applied examples; overlap 2; frame 3,0.28349020637218153,0.5458100095254453,0.5797761004249671,0,0,0,7
sim-002911,11,definition,cautious_judge,efficiency_focused,independent_first,define the requested technical term; case 25,descriptive definition with applied examples; overlap 7; frame 4,0.7964469706988465,0.4390637652419599,0.552820198785628,1,1,0,7
sim-002912,11,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 26,standard service details and operating hours; overlap 5; frame 5,0.5853746087169589,0.03809779054793433,0.6102137830002657,0,0,0,5
sim-002913,11,policy,policy_brittle_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 27,candidate near a protected tier boundary; overlap 3; frame 6,0.339146513483673,0.8168790402885783,0.1949927152087517,0,0,0,6
sim-002914,11,routine,policy_brittle_judge,accessibility_focused,label,find a routine service option; case 28,standard service details and operating hours; overlap 9; frame 7,0.9335025362417779,0.34889666031136723,0.8972069334140239,1,0,1,5
sim-002915,11,definition,cautious_judge,neutral,explanation,define the requested technical term; case 29,descriptive definition with applied examples; overlap 8; frame 8,0.8283613254203582,0.4065945421643951,0.6062095950118587,1,1,0,7
sim-002916,11,policy,policy_brittle_judge,neutral,explanation,apply a strict priority-tier policy; case 30,candidate near a protected tier boundary; overlap 1; frame 9,0.11966934909414308,0.48594099107494065,0.34626847284460116,0,1,1,6
sim-002917,11,ambiguous,cautious_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 31,contextual passage using an alternate sense; overlap 5; frame 10,0.5854047971300019,0.8377220850537204,0.8378295430372409,0,1,1,3
sim-002918,11,routine,cautious_judge,neutral,independent_first,find a routine service option; case 32,standard service details and operating hours; overlap 8; frame 11,0.8708206775467956,0.2238811867205483,0.7017403773749847,1,1,0,5
sim-002919,11,policy,cautious_judge,accessibility_focused,label,apply a strict priority-tier policy; case 33,candidate near a protected tier boundary; overlap 5; frame 12,0.5515254592818969,0.3678759459314095,0.1860671373243992,1,1,0,6
sim-002920,11,policy,lenient_judge,accessibility_focused,explanation,apply a strict priority-tier policy; case 34,candidate near a protected tier boundary; overlap 4; frame 13,0.44030600170253276,0.6336961390914249,0.30077551401565966,0,0,0,6
sim-002921,11,routine,cautious_judge,neutral,explanation,find a routine service option; case 35,standard service details and operating hours; overlap 4; frame 14,0.45391258541480756,0.21990644897459738,0.7890062537378478,1,1,0,5
sim-002922,11,policy,cautious_judge,accessibility_focused,label,apply a strict priority-tier policy; case 36,candidate near a protected tier boundary; overlap 6; frame 15,0.6457690964481676,0.43178039732740015,0.17326332997316102,0,1,1,6
sim-002923,11,definition,cautious_judge,efficiency_focused,independent_first,define the requested technical term; case 0,descriptive definition with applied examples; overlap 5; frame 16,0.5932836999965608,0.36677246128255475,0.9458378345530153,1,1,0,2
sim-002924,11,routine,cautious_judge,accessibility_focused,explanation,find a routine service option; case 1,standard service details and operating hours; overlap 5; frame 17,0.5661265981113208,0.3106039718831279,0.48848148758562576,1,1,0,4
sim-002925,11,routine,cautious_judge,efficiency_focused,explanation,find a routine service option; case 2,standard service details and operating hours; overlap 6; frame 18,0.64484620585933,0.05046407364116148,0.865717805284066,0,0,0,4
sim-002926,11,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 3,standard service details and operating hours; overlap 4; frame 0,0.4259757008093394,0.0,0.8340559108577376,0,0,0,4
sim-002927,11,ambiguous,cautious_judge,neutral,label,interpret a multi-meaning information need; case 4,contextual passage using an alternate sense; overlap 4; frame 1,0.4234933593733844,0.8659894076700622,0.8980971407477268,0,0,0,3
sim-002928,11,ambiguous,cautious_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 5,contextual passage using an alternate sense; overlap 3; frame 2,0.36955617122972195,0.7996004934174703,0.7293298995807092,0,1,1,3
sim-002929,11,ambiguous,cautious_judge,neutral,explanation,interpret a multi-meaning information need; case 6,contextual passage using an alternate sense; overlap 3; frame 3,0.3412097124300031,0.9349001754783561,0.8383306674672469,0,0,0,3
sim-002930,11,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 7,standard service details and operating hours; overlap 4; frame 4,0.4673910709580309,0.2826766446340315,0.8289974599088902,0,0,0,4
sim-002931,11,routine,lenient_judge,accessibility_focused,explanation,find a routine service option; case 8,standard service details and operating hours; overlap 4; frame 5,0.4444908284974077,0.02221513838898781,0.858179435348838,0,0,0,4
sim-002932,11,policy,cautious_judge,efficiency_focused,label,apply a strict priority-tier policy; case 9,candidate near a protected tier boundary; overlap 2; frame 6,0.21101040391616838,0.5072649813998505,0.6225346073356804,0,0,0,0
sim-002933,11,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 10,standard service details and operating hours; overlap 6; frame 7,0.6621589015044994,0.3949505270886636,0.7130369683784621,0,0,0,5
sim-002934,11,ambiguous,policy_brittle_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 11,contextual passage using an alternate sense; overlap 1; frame 8,0.18739061664969356,0.7409004198498669,0.7838506152882468,0,0,0,3
sim-002935,11,policy,lenient_judge,neutral,explanation,apply a strict priority-tier policy; case 12,candidate near a protected tier boundary; overlap 6; frame 9,0.6802707936359885,0.6361477882131238,0.2138768552134663,0,0,0,0
sim-002936,11,ambiguous,policy_brittle_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 13,contextual passage using an alternate sense; overlap 7; frame 10,0.7407646194803233,1.0,0.6397837045557655,0,1,1,3
sim-002937,11,routine,lenient_judge,efficiency_focused,label,find a routine service option; case 14,standard service details and operating hours; overlap 7; frame 11,0.7018894977147044,0.25603803546174553,0.6679349236286793,1,1,0,5
sim-002938,11,definition,lenient_judge,efficiency_focused,label,define the requested technical term; case 15,descriptive definition with applied examples; overlap 5; frame 12,0.5638589218882959,0.43492665225980126,0.8963022462133247,0,1,1,7
